"lon","lat","is_broken","state","city","street","last_checked","date"
-82.506439,42.697453,FALSE,"MI","Marine City","6658 S Riverside Rd",2022-08-11 21:07:06,2022-08-12
-82.541794,42.614983,FALSE,"MI","Algonac","700 Point Tremble Rd",2022-08-11 21:07:06,2022-08-12
-82.504341,42.820427,FALSE,"MI","St. Clair","1155 S Carney Dr",2022-08-11 21:07:06,2022-08-12
-82.439163,43.000927,FALSE,"MI","Port Huron","2509 Pine Grove Ave",2022-08-11 21:07:06,2022-08-12
-82.453274,42.970722,FALSE,"MI","Port Huron","1201 24th St",2022-08-11 21:07:06,2022-08-12
-82.483757,42.916534,FALSE,"MI","Marysville","1925 Gratiot Ave",2022-08-11 21:07:06,2022-08-12
-82.456772,43.02932,FALSE,"MI","Fort Gratiot","4155 24th Ave",2022-08-11 21:07:06,2022-08-12
-82.559166,42.863383,FALSE,"MI","St Clair","1336 Wadhams Road, Suite A",2022-08-11 21:07:06,2022-08-12
-82.538322,42.985065,FALSE,"MI","Smiths Creek","2805 Wadhams",2022-08-11 21:07:06,2022-08-12
-82.741859,42.678215,FALSE,"MI","New Baltimore","35899 Green St",2022-08-11 21:07:06,2022-08-12
-82.741714,42.799702,FALSE,"MI","Richmond","67600 Main St",2022-08-11 21:07:06,2022-08-12
-82.798042,42.719846,FALSE,"MI","New Haven","57065 Gratiot Ave",2022-08-11 21:07:06,2022-08-12
-82.852219,42.571785,FALSE,"MI","Harrison Township","25900 Crocker Boulevard",2022-08-11 21:07:06,2022-08-12
-82.824738,42.673981,FALSE,"MI","Chesterfield","28320 23 Mile Road",2022-08-11 21:07:06,2022-08-12
-82.895935,42.466953,FALSE,"MI","St. Clair Shores","22333 E 9 Mile Rd",2022-08-11 21:07:06,2022-08-12
-82.870965,42.55574,FALSE,"MI","Clinton Township","35025 Harper Avenue",2022-08-11 21:07:06,2022-08-12
-82.859795,42.594563,FALSE,"MI","Mt Clemens","24627 N River Rd",2022-08-11 21:07:06,2022-08-12
-82.914486,42.409462,FALSE,"MI","Detroit","18201 Mack Avenue",2022-08-11 21:07:06,2022-08-12
-82.857246,42.6357,FALSE,"MI","Macomb","45700 N Gratiot Ave",2022-08-11 21:07:06,2022-08-12
-82.89711,42.526134,FALSE,"MI","St. Clair Shores","31255 Harper Avenue",2022-08-11 21:07:06,2022-08-12
-82.620216,43.265125,FALSE,"MI","Croswell","174 S Howard",2022-08-11 21:07:06,2022-08-12
-82.886795,42.577683,FALSE,"MI","Clinton Township","1617 S Gratiot",2022-08-11 21:07:06,2022-08-12
-82.91198,42.534031,FALSE,"MI","Roseville","32222 Gratiot Avenue",2022-08-11 21:07:06,2022-08-12
-82.939995,42.449764,FALSE,"MI","Harper Woods","17800 East 8 Mile Road",2022-08-11 21:07:06,2022-08-12
-82.935982,42.465603,FALSE,"MI","Eastpointe","17921 E 9 Mile Rd",2022-08-11 21:08:06,2022-08-12
-82.899796,42.602066,FALSE,"MI","Mt Clemens","107 N Groesbeck",2022-08-11 21:08:06,2022-08-12
-82.893959,42.628029,FALSE,"MI","Clinton Township","22050 Hall Rd",2022-08-11 21:08:06,2022-08-12
-82.934555,42.501617,FALSE,"MI","Roseville","27901 Gratiot Ave",2022-08-11 21:08:06,2022-08-12
-82.968651,42.384029,FALSE,"MI","Detroit","4200 Connor Ave",2022-08-11 21:08:06,2022-08-12
-82.940055,42.493776,FALSE,"MI","Roseville","26765 Gratiot Avenue",2022-08-11 21:08:06,2022-08-12
-82.922852,42.556358,FALSE,"MI","Clinton Township","35243 Groesbeck Hwy",2022-08-11 21:08:06,2022-08-12
-82.987854,42.356712,FALSE,"MI","Detroit","8825 E Jefferson",2022-08-11 21:08:06,2022-08-12
-82.978539,42.434734,FALSE,"MI","Detroit","14271 Gratiot Ave",2022-08-11 21:08:06,2022-08-12
-82.963806,42.509445,FALSE,"MI","Roseville","15401 E 12 Mile Rd",2022-08-11 21:08:06,2022-08-12
-83.000519,42.399277,FALSE,"MI","Detroit","10400 Gratiot Avenue",2022-08-11 21:08:06,2022-08-12
-82.962364,42.553738,FALSE,"MI","Clinton Township","15855 15 Mile Rd",2022-08-11 21:08:06,2022-08-12
-82.941587,42.628954,FALSE,"MI","Macomb","18001 Hall Rd",2022-08-11 21:08:06,2022-08-12
-82.951828,42.601807,FALSE,"MI","Clinton Township","41500 Garfield Rd",2022-08-11 21:08:06,2022-08-12
-82.941711,42.671558,FALSE,"MI","Macomb","18250 23 Mile Rd",2022-08-11 21:08:06,2022-08-12
-82.988815,42.52066,FALSE,"MI","Warren","30837 Schoenherr Road",2022-08-11 21:08:06,2022-08-12
-83.005714,42.478355,FALSE,"MI","Warren","11631 10 Mile Rd",2022-08-11 21:08:06,2022-08-12
-82.972038,42.613544,FALSE,"MI","Clinton Township","43180 Hayes Rd",2022-08-11 21:08:06,2022-08-12
-83.046471,42.351326,FALSE,"MI","Detroit","1000 Mack Ave",2022-08-11 21:08:06,2022-08-12
-83.023926,42.440861,FALSE,"MI","Detroit","19840 Van Dyke",2022-08-11 21:08:06,2022-08-12
-83.025917,42.463596,FALSE,"MI","Warren","23000 Van Dyke",2022-08-11 21:08:06,2022-08-12
-83.061505,42.352063,FALSE,"MI","Detroit","4235 Woodward Avenue",2022-08-11 21:08:06,2022-08-12
-82.79892,43.131256,FALSE,"MI","Yale","105 Main St",2022-08-11 21:08:06,2022-08-12
-82.990883,42.618202,FALSE,"MI","Sterling Heights","13640 Southcove Dr",2022-08-11 21:08:06,2022-08-12
-83.027161,42.496181,FALSE,"MI","Warren","27480 Van Dyke Road",2022-08-11 21:08:06,2022-08-12
-83.029837,42.531568,FALSE,"MI","Warren","32155 Van Dyke Ave",2022-08-11 21:08:06,2022-08-12
-83.026291,42.550652,FALSE,"MI","Sterling Heights","8280 15 Mile Rd",2022-08-11 21:08:06,2022-08-12
-83.055244,42.448296,FALSE,"MI","Warren","4899 East Eight Mile Road",2022-08-11 21:08:06,2022-08-12
-83.007201,42.62771,FALSE,"MI","Utiica, Mi","45010 Utica Park Blvd",2022-08-11 21:08:06,2022-08-12
-83.080879,42.367924,FALSE,"MI","Detroit","2889 W Grand Blvd",2022-08-11 21:08:06,2022-08-12
-83.047218,42.505489,FALSE,"MI","Warren","28959 Mound Rd",2022-08-11 21:08:06,2022-08-12
