"lon","lat","is_broken","state","city","street","last_checked","date"
-102.278363,39.296697,FALSE,"CO","Burlington","440 Lincoln Avenue South",2022-08-11 20:43:06,2022-08-12
-103.214184,40.625802,FALSE,"CO","Sterling","214 W Main St",2022-08-11 20:42:06,2022-08-12
-102.619441,38.099549,FALSE,"CO","Lamar","1011 N Main St",2022-08-11 20:42:06,2022-08-12
-103.621139,40.265749,FALSE,"CO","Brush","1035 N Colorado Ave",2022-08-11 20:42:06,2022-08-12
-103.801994,40.261686,FALSE,"CO","Fort Morgan","1203 Main Street",2022-08-11 20:43:06,2022-08-12
-103.708831,39.270684,FALSE,"CO","Limon","Hwy 24 & I 70",2022-08-11 20:43:06,2022-08-12
-103.570852,37.991418,FALSE,"CO","La Junta","27680 Hwy 50 Frontage Road",2022-08-11 20:43:06,2022-08-12
-104.434708,39.741379,FALSE,"CO","Bennett","1191 1st Street",2022-08-11 20:44:06,2022-08-12
-104.71066,40.524088,FALSE,"CO","Eaton","55 S Oak B",2022-08-11 20:43:06,2022-08-12
-104.690574,40.398691,FALSE,"CO","Greeley","2440 8th Ave",2022-08-11 20:43:06,2022-08-12
-104.716427,40.384372,FALSE,"CO","Evans","3201 23rd Ave",2022-08-11 20:44:06,2022-08-12
-104.72766,40.422443,FALSE,"CO","Greeley","2912 W 10th St",2022-08-11 20:43:06,2022-08-12
-104.755601,40.396351,FALSE,"CO","Greeley","2520 47th Ave",2022-08-11 20:43:06,2022-08-12
-104.790572,40.422012,FALSE,"CO","Greeley","6901 W 10th Street",2022-08-11 20:43:06,2022-08-12
-104.673943,39.862769,FALSE,"CO","Denver","Concourse C- 9100 Pena Blvd",2022-08-11 20:43:06,2022-08-12
-104.673579,39.859071,FALSE,"CO","Denver","Concourse B-8900 Pena Blvd",2022-08-11 20:44:06,2022-08-12
-104.673379,39.853966,FALSE,"CO","Denver","Concourse A-8700 Pena Blvd",2022-08-11 20:43:06,2022-08-12
-104.777543,39.958102,FALSE,"CO","Brighton","2017 Prairie Center Parkway",2022-08-11 20:43:06,2022-08-12
-104.915856,40.479425,FALSE,"CO","Windsor","1061 Main Street",2022-08-11 20:43:06,2022-08-12
-104.688457,39.588202,FALSE,"CO","Aurora","25650 E Arapahoe Road",2022-08-11 20:44:06,2022-08-12
-104.704744,39.606583,FALSE,"CO","Aurora","6101 S Aurora Pkwy",2022-08-11 20:43:06,2022-08-12
-104.906751,40.334174,FALSE,"CO","Johnstown","150 S Parish Ave",2022-08-11 20:43:06,2022-08-12
-105.000021,40.702372,FALSE,"CO","Wellington","8120 6th Street",2022-08-11 20:44:06,2022-08-12
-104.773885,39.783349,FALSE,"CO","Denver","4780 N Yampa Street",2022-08-11 20:43:06,2022-08-12
