"lon","lat","is_broken","state","city","street","last_checked","date"
-77.071216,38.896168,FALSE,"VA","Arlington","1800 North Lynn Street, Suite 117",2022-08-11 21:02:06,2022-08-12
-77.070306,38.894432,FALSE,"VA","Arlington","2026 Concessions Pentagon",2022-08-11 21:02:06,2022-08-12
-75.353748,37.92346,FALSE,"VA","Chincoteague","7039 Maddox Blvd",2022-08-11 21:02:06,2022-08-12
-77.0607,38.863194,FALSE,"VA","Arlington","1100 S Hayes St",2022-08-11 21:02:06,2022-08-12
-77.053277,38.850054,FALSE,"VA","Arlington","2620 Jefferson Davis Hwy",2022-08-11 21:02:06,2022-08-12
-77.060752,38.836902,FALSE,"VA","Alexandria","121 W Glebe Rd",2022-08-11 21:02:06,2022-08-12
-77.088562,38.862649,FALSE,"VA","Arlington","3013 Columbia Pike",2022-08-11 21:02:06,2022-08-12
-77.126247,38.896324,FALSE,"VA","Arlington","4834 Lee Hwy",2022-08-11 21:02:06,2022-08-12
-77.101725,38.870976,FALSE,"VA","Arlington","40 N Glebe Rd",2022-08-11 21:02:06,2022-08-12
-77.049721,38.816249,FALSE,"VA","Alexandria","1000 N Henry St",2022-08-11 21:02:06,2022-08-12
-77.121484,38.878457,FALSE,"VA","Arlington","5009 Wilson Blvd",2022-08-11 21:02:06,2022-08-12
-77.183761,38.936742,TRUE,"VA","Mclean","6920 Old Dominion Dr",2022-08-11 21:02:06,2022-08-12
-77.113064,38.85614,FALSE,"VA","Arlington","5005 Columbia Pike",2022-08-11 21:02:06,2022-08-12
-77.091126,38.829041,FALSE,"VA","Alexandria","3646 Kings St",2022-08-11 21:02:06,2022-08-12
-77.112022,38.843455,FALSE,"VA","Alexandria","4803 Leesburg Pike",2022-08-11 21:02:06,2022-08-12
-77.12495,38.84798,FALSE,"VA","Falls Church","5603 Leesburg Pike",2022-08-11 21:02:06,2022-08-12
-77.146427,38.867723,FALSE,"VA","Falls Church","6165 Arlington Blvd",2022-08-11 21:03:06,2022-08-12
-77.09081,38.808568,FALSE,"VA","Alexandria","3510 Duke St",2022-08-11 21:02:06,2022-08-12
-77.12553,38.831055,FALSE,"VA","Alexandria","1468 N Beauregard St",2022-08-11 21:02:06,2022-08-12
-77.191032,38.894636,FALSE,"VA","Falls Church","7101 Leesburg Pike",2022-08-11 21:02:06,2022-08-12
-77.077343,38.781839,FALSE,"VA","Alexandria","6239 Richmond Hwy",2022-08-11 21:03:06,2022-08-12
-77.221634,38.9179,FALSE,"VA","Mclean","7937 L Tyson Center Mall",2022-08-11 21:03:06,2022-08-12
-77.176824,38.868838,FALSE,"VA","Falls Church","6729 Arlington Blvd",2022-08-11 21:03:06,2022-08-12
-77.225584,38.914353,FALSE,"VA","Vienna","8111 Leesburg Pike",2022-08-11 21:02:06,2022-08-12
-77.123454,38.813176,FALSE,"VA","Alexandria","5311 Duke St",2022-08-11 21:03:06,2022-08-12
-77.238819,38.927152,FALSE,"VA","Vienna","8512 Leesburg Pike",2022-08-11 21:02:06,2022-08-12
-77.237917,38.915724,FALSE,"VA","Vienna","2089 Chainbridge Rd",2022-08-11 21:03:06,2022-08-12
-77.144253,38.819174,FALSE,"VA","Alexandria","6302 Little River Turnpike",2022-08-11 21:02:06,2022-08-12
-77.133932,38.806916,FALSE,"VA","Alexandria","505 S Van Dorn St",2022-08-11 21:03:06,2022-08-12
-77.196678,38.865657,FALSE,"VA","Falls Church","7265 Arlington Blvd",2022-08-11 21:02:06,2022-08-12
-77.083838,38.751285,FALSE,"VA","Alexandria","7614 Richmond Hwy",2022-08-11 21:02:06,2022-08-12
-77.121681,38.78593,FALSE,"VA","Alexandria","6020 Rose Hill Dr",2022-08-11 21:03:06,2022-08-12
-77.131528,38.784419,FALSE,"VA","Alexandria","5600 Franconia Rd",2022-08-11 21:03:06,2022-08-12
-77.087481,38.743724,FALSE,"VA","Alexandria","7910 Richmond Hwy",2022-08-11 21:02:06,2022-08-12
-77.243644,38.888403,FALSE,"VA","Vienna","280 Cedar Lane",2022-08-11 21:02:06,2022-08-12
-77.226756,38.869057,FALSE,"VA","Falls Church","3009 Gallows Rd",2022-08-11 21:03:06,2022-08-12
-77.371759,39.013961,FALSE,"VA","Sterling","21730 Towncenter Plz",2022-08-11 21:03:06,2022-08-12
-77.136166,38.769294,FALSE,"VA","Alexandria","5800 Kingstowne Village Parkway",2022-08-11 21:03:06,2022-08-12
-77.184997,38.812311,FALSE,"VA","Annandale","7010 Bradlick Shopping Center",2022-08-11 21:03:06,2022-08-12
-77.397734,39.03544,FALSE,"VA","Sterling","20961 S Banks St",2022-08-11 21:02:06,2022-08-12
-77.207788,38.832968,FALSE,"VA","Annandale","7600 Little River Turnpike",2022-08-11 21:03:06,2022-08-12
-77.274962,38.893034,FALSE,"VA","Vienna","544 Maple Ave W",2022-08-11 21:02:06,2022-08-12
-77.185341,38.800812,FALSE,"VA","Springfield","5506 Backlick Rd",2022-08-11 21:03:06,2022-08-12
-77.334913,38.951015,FALSE,"VA","Reston","11265 Roger Bacon Dr",2022-08-11 21:03:06,2022-08-12
-77.414117,39.037994,FALSE,"VA","Sterling","20880 Pidgeon Hill Dr",2022-08-11 21:02:06,2022-08-12
-77.141208,38.753297,FALSE,"VA","Alexandria","7580 Telegraph Rd",2022-08-11 21:03:06,2022-08-12
-77.262398,38.870205,TRUE,"VA","Fairfax","3091 Nutley St",2022-08-11 21:02:06,2022-08-12
-77.185963,38.782482,FALSE,"VA","Springfield","6220 Backlick Rd",2022-08-11 21:03:06,2022-08-12
-77.124882,38.720081,FALSE,"VA","Alexandria","8735 Richmond Hwy",2022-08-11 21:02:06,2022-08-12
-77.275367,38.86375,FALSE,"VA","Fairfax","3195 Old Lee Hwy",2022-08-11 21:03:06,2022-08-12
-77.424447,39.024964,FALSE,"VA","Sterling","45540 Dulles Eastern Plaza",2022-08-11 21:03:06,2022-08-12
-77.405103,38.999672,FALSE,"VA","Sterling","275 S Sterling Blvd",2022-08-11 21:02:06,2022-08-12
-77.428776,39.022768,FALSE,"VA","Sterling","45415 Dulles Crossing Plz",2022-08-11 21:03:06,2022-08-12
-77.272236,38.843603,FALSE,"VA","Fairfax","3951 Pickett Rd",2022-08-11 21:03:06,2022-08-12
