"lon","lat","is_broken","state","city","street","last_checked","date"
-87.799332,42.732113,FALSE,"WI","Racine","1520 State Street",2022-08-11 20:23:06,2022-08-12
-87.825703,42.55688,FALSE,"WI","Kenosha","8056 Sheridan Rd",2022-08-11 20:23:06,2022-08-12
-87.799467,42.756584,FALSE,"WI","Racine","3037 N Douglas Ave",2022-08-11 20:23:06,2022-08-12
-87.809663,42.787031,FALSE,"WI","Caledonia","5125 Douglas Ave",2022-08-11 20:24:06,2022-08-12
-87.826356,42.703697,FALSE,"WI","Racine","2100 Lathrop Ave",2022-08-11 20:24:06,2022-08-12
-87.836239,42.687811,FALSE,"WI","Racine","4707 Taylor Ave",2022-08-11 20:24:06,2022-08-12
-87.84659,42.623514,FALSE,"WI","Kenosha","1820 30th Avenue",2022-08-11 20:24:06,2022-08-12
-87.858351,42.565352,FALSE,"WI","Kenosha","7530 Pershing Blvd",2022-08-11 20:24:06,2022-08-12
-87.856818,42.588678,FALSE,"WI","Kenosha","3926 52nd St",2022-08-11 20:24:06,2022-08-12
-87.853472,42.702012,FALSE,"WI","Racine","2610 S Green Bay Rd",2022-08-11 20:24:06,2022-08-12
-87.876357,42.603957,FALSE,"WI","Kenosha","3711 57th Avenue",2022-08-11 20:24:06,2022-08-12
-87.862552,42.719796,FALSE,"WI","Racine","6630 Washington Ave",2022-08-11 20:24:06,2022-08-12
-87.887317,42.57068,FALSE,"WI","Kenosha","7060 Green Bay Rd",2022-08-11 20:24:06,2022-08-12
-87.865267,42.903619,FALSE,"WI","South Milwaukee","2715 S Chicago Ave",2022-08-11 20:24:06,2022-08-12
-87.861549,42.932281,FALSE,"WI","Cudahy","6163 S Packard Ave",2022-08-11 20:24:06,2022-08-12
-87.946805,42.522376,FALSE,"WI","Pleasant Prairie","10551 120th Ave",2022-08-11 20:24:06,2022-08-12
-87.567524,44.144751,FALSE,"WI","Two Rivers","1414 Lake St",2022-08-11 20:24:06,2022-08-12
-87.955448,42.568067,FALSE,"WI","Kenosha","12214 75th St",2022-08-11 20:24:06,2022-08-12
-87.911497,42.884607,FALSE,"WI","Oak Creek","8800 S Howell Ave",2022-08-11 20:24:06,2022-08-12
-87.898492,42.997549,FALSE,"WI","Milwaukee","830 E Potter Ave",2022-08-11 20:24:06,2022-08-12
-87.889795,43.060327,FALSE,"WI","Milwaukee","1614 E North Ave",2022-08-11 20:24:06,2022-08-12
-87.950672,42.723872,FALSE,"WI","Mt. Pleasant","13343 Washington Ave",2022-08-11 20:24:06,2022-08-12
-87.732324,43.728326,FALSE,"WI","Sheboygan","2425 S Business Dr",2022-08-11 20:24:06,2022-08-12
-87.913243,42.958776,FALSE,"WI","Milwaukee","191 W Layton Ave",2022-08-11 20:24:06,2022-08-12
-87.932878,42.872913,FALSE,"WI","Oak Creek","9471 S 13th St",2022-08-11 20:24:06,2022-08-12
-87.911694,43.023946,FALSE,"WI","Milwaukee","707 S 1st St",2022-08-11 20:24:06,2022-08-12
-87.929039,42.930967,FALSE,"WI","Milwaukee","6262 S 13th St",2022-08-11 20:24:06,2022-08-12
-87.919835,42.988038,FALSE,"WI","Milwaukee","617 W Oklahoma",2022-08-11 20:24:06,2022-08-12
-87.736832,43.773585,FALSE,"WI","Sheboygan","2307 North Ave",2022-08-11 20:24:06,2022-08-12
-87.905311,43.089645,FALSE,"WI","Milwaukee","420 E Capitol",2022-08-11 20:24:06,2022-08-12
-87.759182,43.716964,FALSE,"WI","Sheboygan","3626 S Taylor Dr",2022-08-11 20:24:06,2022-08-12
-87.929245,43.009368,FALSE,"WI","Milwaukee","1940 S. 14th Street",2022-08-11 20:24:06,2022-08-12
-87.753191,43.757022,FALSE,"WI","Sheboygan","3418 Kohler Memorial Dr",2022-08-11 20:25:06,2022-08-12
-87.923305,43.060716,FALSE,"WI","Milwaukee","920 W North Ave",2022-08-11 20:24:06,2022-08-12
-87.932614,43.019821,TRUE,"WI","Milwaukee","1575 W Washington",2022-08-11 20:24:06,2022-08-12
-87.948628,42.938071,FALSE,"WI","Milwaukee","5890 S 27th St",2022-08-11 20:24:06,2022-08-12
-87.91628,43.114218,FALSE,"WI","Glendale","5344 N Port Washington Rd",2022-08-11 20:24:06,2022-08-12
-87.949299,42.967014,FALSE,"WI","Greenfield","4275 S 27th St",2022-08-11 20:24:06,2022-08-12
-87.83446,43.499252,FALSE,"WI","Belgium","107 Lakeview Dr",2022-08-11 20:24:06,2022-08-12
-87.947341,42.981475,FALSE,"WI","Milwaukee","2612 W Morgan Ave",2022-08-11 20:25:06,2022-08-12
-87.913377,43.175945,FALSE,"WI","Fox Point","8739 N Port Washington Rd",2022-08-11 20:25:06,2022-08-12
-87.945844,43.022595,FALSE,"WI","Milwaukee","2520 W National Ave",2022-08-11 20:25:06,2022-08-12
-87.944477,43.038475,FALSE,"WI","Milwaukee","2455 W Wisconsin Ave",2022-08-11 20:25:06,2022-08-12
-87.363577,44.847625,FALSE,"WI","Sturgeon Bay","1212 Egg Harbor Rd",2022-08-11 20:24:06,2022-08-12
-87.87082,43.408473,FALSE,"WI","Port Washington","1700 N Wisconsin Rd",2022-08-11 20:25:06,2022-08-12
-87.947511,43.0902,FALSE,"WI","Milwaukee","2700 W Capital Dr",2022-08-11 20:25:06,2022-08-12
-87.923336,43.222361,FALSE,"WI","Mequon","11250 N Port Washington Rd",2022-08-11 20:24:06,2022-08-12
-87.950434,43.111643,FALSE,"WI","Milwaukee","5191 N Teutonia Ave",2022-08-11 20:25:06,2022-08-12
-87.969037,43.020159,FALSE,"WI","West Milwaukee","1120 Miller Parkway",2022-08-11 20:25:06,2022-08-12
-87.691753,44.083625,FALSE,"WI","Manitowoc","3512 Calumet Ave",2022-08-11 20:24:06,2022-08-12
-87.403652,44.821788,FALSE,"WI","Sturgeon Bay","1132 Green Bay Rd",2022-08-11 20:25:06,2022-08-12
-87.955954,43.147914,FALSE,"WI","Milwaukee","7170 N Teutonia",2022-08-11 20:25:06,2022-08-12
-87.922466,43.320717,FALSE,"WI","Grafton","2570 Washington St",2022-08-11 20:24:06,2022-08-12
-88.007497,42.915579,FALSE,"WI","Franklin","7501 W Rawson Ave",2022-08-11 20:25:06,2022-08-12
-87.715232,44.072588,FALSE,"WI","Manitowoc","5050 Hecker Rd",2022-08-11 20:24:06,2022-08-12
-87.97473,43.104381,FALSE,"WI","Milwaukee","4925 W Hampton Ave",2022-08-11 20:25:06,2022-08-12
-87.820897,43.747561,FALSE,"WI","Sheboygan Falls","1060 Hwy 32 N",2022-08-11 20:24:06,2022-08-12
-87.979374,43.091859,FALSE,"WI","Milwaukee","5265 W Fond Du Lac Ave",2022-08-11 20:25:06,2022-08-12
-88.050556,42.68055,FALSE,"WI","Union Grove","835 15th Avenue",2022-08-11 20:25:06,2022-08-12
-87.992572,43.035841,FALSE,"WI","Milwaukee","6409 W Blue Mound Rd",2022-08-11 20:25:06,2022-08-12
-88.007777,42.953402,FALSE,"WI","Greenfield","5040 S 76th St",2022-08-11 20:24:06,2022-08-12
-88.00806,42.987331,FALSE,"WI","Milwaukee","3137 S 76th St",2022-08-11 20:24:06,2022-08-12
-87.995602,43.060596,FALSE,"WI","Wauwatosa","6631 W North Ave",2022-08-11 20:25:06,2022-08-12
-87.984823,43.118862,FALSE,"WI","Milwaukee","5739 W Silver Spring Dr",2022-08-11 20:25:06,2022-08-12
-87.931121,43.385195,FALSE,"WI","Saukville","656 E Green Bay Ave",2022-08-11 20:25:06,2022-08-12
-88.015804,43.016098,FALSE,"WI","West Allis","8301 W Greenfield Ave",2022-08-11 20:25:06,2022-08-12
-87.9586,43.309236,FALSE,"WI","Grafton","606 Falls Rd",2022-08-11 20:25:06,2022-08-12
-88.005311,43.090669,FALSE,"WI","Milwaukee","7451 W Appleton Ave",2022-08-11 20:25:06,2022-08-12
-88.004807,43.147551,FALSE,"WI","Milwaukee","76th And Good Hope Rd",2022-08-11 20:25:06,2022-08-12
-88.014009,43.105249,FALSE,"WI","Milwaukee","8220 W Hampton Ave",2022-08-11 20:24:06,2022-08-12
-88.047668,42.935566,FALSE,"WI","Hales Corners","6000 S 108th St",2022-08-11 20:25:06,2022-08-12
-88.047018,42.960686,FALSE,"WI","Greenfield","4550 S 108th St",2022-08-11 20:25:06,2022-08-12
-87.941839,43.470799,FALSE,"WI","Fredonia","108 Highland Dr",2022-08-11 20:25:06,2022-08-12
-87.985838,43.284912,FALSE,"WI","Cedarburg","W62n270 Washington St",2022-08-11 20:25:06,2022-08-12
-88.011099,43.178346,FALSE,"WI","Milwaukee","8100 W Brown Deer Rd",2022-08-11 20:25:06,2022-08-12
-88.047957,42.992676,FALSE,"WI","West Allis","10915 W National Ave",2022-08-11 20:25:06,2022-08-12
-88.046179,43.01387,FALSE,"WI","West Allis","1550 S 108th",2022-08-11 20:25:06,2022-08-12
-88.118026,42.567657,FALSE,"WI","Paddock Lake","Highway 50",2022-08-11 20:25:06,2022-08-12
-88.0484,43.075236,FALSE,"WI","Wauwatosa","3131 N Mayfair Rd",2022-08-11 20:25:06,2022-08-12
-88.053464,43.116974,FALSE,"WI","Milwaukee","11313 W Silver Spring Dr",2022-08-11 20:25:06,2022-08-12
-88.06597,43.060392,FALSE,"WI","Wauwatosa","12324 W North Ave",2022-08-11 20:25:06,2022-08-12
-88.065739,43.086512,FALSE,"WI","Wauwatosa","3800 N 124th St",2022-08-11 20:25:06,2022-08-12
-88.107903,42.977932,FALSE,"WI","New Berlin","3680 S Moorland Rd",2022-08-11 20:25:06,2022-08-12
-88.106159,43.033958,FALSE,"WI","Brookfield","300 N Moorland Rd",2022-08-11 20:25:06,2022-08-12
-88.103764,43.118469,FALSE,"WI","Menomonee Falls","N56w15475 Silver Spring Dr",2022-08-11 20:26:06,2022-08-12
-88.127364,42.993676,FALSE,"WI","New Berlin","17155 W Cleveland Ave",2022-08-11 20:26:06,2022-08-12
-87.955752,43.746823,FALSE,"WI","Plymouth","2111 Eastern Ave",2022-08-11 20:26:06,2022-08-12
-88.150871,42.901849,FALSE,"WI","Muskego","W189s7851 Racine Ave",2022-08-11 20:26:06,2022-08-12
-88.103175,43.168407,TRUE,"WI","Menomonee Falls","N83w15515 Appleton Ave",2022-08-11 20:26:06,2022-08-12
-87.704015,44.545734,TRUE,"WI","Luxemburg","408 Center Dr",2022-08-11 20:26:06,2022-08-12
-88.106898,43.22137,FALSE,"WI","Germantown","N112w15936 Mequon Road",2022-08-11 20:26:06,2022-08-12
-88.145113,43.035701,FALSE,"WI","Brookfield","18695 W Bluemound Rd",2022-08-11 20:26:06,2022-08-12
-88.19821,42.766165,FALSE,"WI","Waterford North","815a Fox Lane",2022-08-11 20:26:06,2022-08-12
-88.12743,43.193492,FALSE,"WI","Germantown","N92 W17512 County Line Road",2022-08-11 20:26:06,2022-08-12
-88.178494,43.032259,FALSE,"WI","Waukesha","2340 E Moreland Blvd",2022-08-11 20:26:06,2022-08-12
-88.218066,42.913558,FALSE,"WI","Big Bend","S71w23460 National Ave",2022-08-11 20:26:06,2022-08-12
-87.838667,44.347431,FALSE,"WI","Denmark","610 Depere Rd",2022-08-11 20:26:06,2022-08-12
-88.202026,43.019769,FALSE,"WI","Waukesha","1635 E Main St",2022-08-11 20:26:06,2022-08-12
-88.274012,42.679347,FALSE,"WI","Burlington","240 E Jefferson Street",2022-08-11 20:26:06,2022-08-12
-88.236738,42.987245,FALSE,"WI","Waukesha","1425 S West Ave",2022-08-11 20:26:06,2022-08-12
-88.023176,43.91956,FALSE,"WI","Kiel","1135 Service Rd",2022-08-11 20:26:06,2022-08-12
-88.23065,43.083926,FALSE,"WI","Pewaukee","1383 Capitol Dr",2022-08-11 20:26:06,2022-08-12
-88.184589,43.323773,TRUE,"WI","Jackson","N168w22225 Main St",2022-08-11 20:26:06,2022-08-12
-88.197759,43.282088,FALSE,"WI","Richfield","3230b Pioneer Road",2022-08-11 20:26:06,2022-08-12
-88.181755,43.405406,FALSE,"WI","West Bend","1140 S Main St",2022-08-11 20:26:06,2022-08-12
-88.25978,43.042471,FALSE,"WI","Waukesha","2047 Silvernail Rd",2022-08-11 20:26:06,2022-08-12
-88.243323,43.13635,FALSE,"WI","Sussex","W24 N6522 Cty Rd J",2022-08-11 20:26:06,2022-08-12
-88.20204,43.427545,FALSE,"WI","West Bend","1810 W Washington St",2022-08-11 20:26:06,2022-08-12
-88.28512,43.0228,FALSE,"WI","Waukesha","801 Meadowbrook Rd",2022-08-11 20:26:06,2022-08-12
-88.274575,43.093571,FALSE,"WI","Pewaukee","621 Ryan St",2022-08-11 20:26:06,2022-08-12
-88.338079,42.875679,FALSE,"WI","Mukwonago","1020 North Rochester Street",2022-08-11 20:26:06,2022-08-12
-88.21683,43.497398,FALSE,"WI","Kewaskum","102 Badger Rd Hwy 45",2022-08-11 20:26:06,2022-08-12
-87.660944,45.080501,FALSE,"WI","Marinette","2291 Roosevelt Rd",2022-08-11 20:26:06,2022-08-12
-87.946825,44.465661,FALSE,"WI","Green Bay","2721 Manitowoc Road",2022-08-11 20:26:06,2022-08-12
-88.391173,42.791554,FALSE,"WI","East Troy","2526 Main St",2022-08-11 20:26:06,2022-08-12
-88.429896,42.590651,FALSE,"WI","Lake Geneva","104 Wells St",2022-08-11 20:26:06,2022-08-12
-88.072988,44.182939,FALSE,"WI","Brillion","570 W Ryan St",2022-08-11 20:26:06,2022-08-12
-87.965894,44.487053,FALSE,"WI","Green Bay","2340 E Mason St",2022-08-11 20:26:06,2022-08-12
-88.374843,43.053261,FALSE,"WI","Delafield","211 Hwy 83",2022-08-11 20:26:06,2022-08-12
-87.990613,44.456787,FALSE,"WI","De Pere","2421 Monroe Rd",2022-08-11 20:27:06,2022-08-12
-88.153635,44.019973,FALSE,"WI","Chilton","1123 E Chestnut",2022-08-11 20:26:06,2022-08-12
-87.984672,44.505019,FALSE,"WI","Green Bay","1609 S Main St",2022-08-11 20:27:06,2022-08-12
-87.991296,44.525433,FALSE,"WI","Green Bay","1125 Radisson St",2022-08-11 20:26:06,2022-08-12
-88.35375,43.318092,FALSE,"WI","Hartford","1450 E Sumner St",2022-08-11 20:26:06,2022-08-12
-88.020084,44.486037,FALSE,"WI","Green Bay","1903 S Webster Ave",2022-08-11 20:26:06,2022-08-12
-88.055788,44.428873,FALSE,"WI","De Pere","1373 S Broadway",2022-08-11 20:26:06,2022-08-12
-87.884812,44.893451,FALSE,"WI","Oconto","105 Main St",2022-08-11 20:26:06,2022-08-12
-88.066837,44.488132,FALSE,"WI","Green Bay","2340 S Oneida St",2022-08-11 20:27:06,2022-08-12
-88.086754,44.452188,FALSE,"WI","De Pere","1022 Main Ave",2022-08-11 20:26:06,2022-08-12
-88.060622,44.529595,FALSE,"WI","Green Bay","1587 Shawano Ave",2022-08-11 20:26:06,2022-08-12
-88.542233,42.69215,FALSE,"WI","Elkhorn","110 Market St",2022-08-11 20:26:06,2022-08-12
-88.483398,43.107287,FALSE,"WI","Oconomowoc","880 E Wisconsin Ave",2022-08-11 20:26:06,2022-08-12
-88.073556,44.563153,FALSE,"WI","Green Bay","2420 Velp Ave",2022-08-11 20:26:06,2022-08-12
-88.106957,44.49247,FALSE,"WI","Green Bay","2600 S Packerland Dr",2022-08-11 20:27:06,2022-08-12
-88.100688,44.523298,FALSE,"WI","Green Bay","2625 W Mason St",2022-08-11 20:26:06,2022-08-12
-88.432756,43.589295,FALSE,"WI","Lomira","630 E Ave",2022-08-11 20:26:06,2022-08-12
-88.048304,44.765362,FALSE,"WI","Abrams","2531 E Frontage Rd",2022-08-11 20:27:06,2022-08-12
-88.626901,42.627057,FALSE,"WI","Delavan","1244 Geneva St",2022-08-11 20:26:06,2022-08-12
-88.410941,43.78432,FALSE,"WI","Fond Du Lac","929 E Johnson St",2022-08-11 20:26:06,2022-08-12
-88.26683,44.283649,FALSE,"WI","Kaukauna","401 Lawe St",2022-08-11 20:26:06,2022-08-12
-88.466201,43.763684,FALSE,"WI","Fond Du Lac","699 S Military Rd",2022-08-11 20:26:06,2022-08-12
