"lon","lat","is_broken","state","city","street","last_checked","date"
-117.040146,48.184191,FALSE,"WA","Newport","422 N Newport Ave",2022-08-11 20:47:06,2022-08-12
-117.105118,47.669728,FALSE,"WA","Liberty Lake","1306 N Liberty Lake Rd",2022-08-11 20:48:06,2022-08-12
-117.042226,46.420188,FALSE,"WA","Clarkston","350 Bridge St",2022-08-11 20:47:06,2022-08-12
-117.196157,47.689385,FALSE,"WA","Spokane","3530 N Sullivan Rd",2022-08-11 20:47:06,2022-08-12
-117.197445,47.664952,FALSE,"WA","Veradale","819 N Sullivan Rd",2022-08-11 20:47:06,2022-08-12
-117.263794,47.656625,FALSE,"WA","Spokane Valley","10516 E Sprague Ave",2022-08-11 20:47:06,2022-08-12
-117.171213,46.739599,FALSE,"WA","Pullman","400 Stadium Way N",2022-08-11 20:47:06,2022-08-12
-117.282127,47.677586,FALSE,"WA","Spokane","2222 N Argonne Road",2022-08-11 20:48:06,2022-08-12
-117.181668,46.7148,FALSE,"WA","Pullman","1620 Grand Ave S",2022-08-11 20:47:06,2022-08-12
-117.353085,47.785715,FALSE,"WA","Mead","14118 N Newport Hwy",2022-08-11 20:48:06,2022-08-12
-117.346133,47.65691,FALSE,"WA","Spokane","South 15 Havana",2022-08-11 20:47:06,2022-08-12
-117.364768,47.688407,FALSE,"WA","Spokane","3416 N Market St",2022-08-11 20:47:06,2022-08-12
-117.368076,47.628537,TRUE,"WA","Spokane","2903 E 29th Avenue",2022-08-11 20:47:06,2022-08-12
-117.367697,47.610829,FALSE,"WA","Spokane","4647 S Regal St",2022-08-11 20:48:06,2022-08-12
-117.401774,47.773143,FALSE,"WA","Spokane","12802 North Sr 395",2022-08-11 20:47:06,2022-08-12
-117.396933,47.672434,FALSE,"WA","Spokane","1617 North Hamilton Street",2022-08-11 20:47:06,2022-08-12
-117.410035,47.741789,FALSE,"WA","Spokane","9305 N Newport Highway",2022-08-11 20:47:06,2022-08-12
-117.410481,47.698552,FALSE,"WA","Spokane","4436 N Division Street",2022-08-11 20:48:06,2022-08-12
-117.425689,47.715911,FALSE,"WA","Spokane","6321 N Monroe St",2022-08-11 20:47:06,2022-08-12
-117.420565,47.653196,FALSE,"WA","Spokane","517 W Third Avenue",2022-08-11 20:47:06,2022-08-12
-117.425851,47.674703,FALSE,"WA","Spokane","1818 N Monroe",2022-08-11 20:47:06,2022-08-12
-117.436322,47.652288,FALSE,"WA","Spokane","404 S Maple",2022-08-11 20:48:06,2022-08-12
-117.44346,47.700288,FALSE,"WA","Spokane","2211 W Wellesley Avenue",2022-08-11 20:47:06,2022-08-12
-117.477739,47.944146,FALSE,"WA","Deer Park","900 S Main Ave",2022-08-11 20:47:06,2022-08-12
-117.485232,47.738988,FALSE,"WA","Spokane","8827 North Indian Trail Road",2022-08-11 20:47:06,2022-08-12
-117.563949,47.589613,FALSE,"WA","Spokane","10511 W Aero Road",2022-08-11 20:47:06,2022-08-12
-117.577969,47.643415,FALSE,"WA","Airway Heights","12002 W Sunset Hwy",2022-08-11 20:48:06,2022-08-12
-117.565473,47.50206,FALSE,"WA","Cheney","2324 1st St",2022-08-11 20:47:06,2022-08-12
-117.904297,48.533961,FALSE,"WA","Colville","1103 S Main",2022-08-11 20:48:06,2022-08-12
-118.367524,47.117837,FALSE,"WA","Ritzville","101 W Galbreath Way",2022-08-11 20:47:06,2022-08-12
-118.303047,46.075631,FALSE,"WA","Walla Walla","2130 E Isaacs Ave",2022-08-11 20:48:06,2022-08-12
-118.346594,46.055035,FALSE,"WA","Walla Walla","814 S 9th",2022-08-11 20:47:06,2022-08-12
-119.168474,46.826579,FALSE,"WA","Othello","445 E Main St",2022-08-11 20:48:06,2022-08-12
-119.247147,47.101077,FALSE,"WA","Moses Lake","1795 Kittleson Rd",2022-08-11 20:48:06,2022-08-12
-119.120368,46.241129,FALSE,"WA","Pasco","2202 W Court St",2022-08-11 20:47:06,2022-08-12
-119.277947,47.140076,FALSE,"WA","Moses Lake","825 N Stratford Rd",2022-08-11 20:48:06,2022-08-12
-119.15821,46.208939,FALSE,"WA","Kennewick","2721 W Kennewick Ave",2022-08-11 20:48:06,2022-08-12
-119.184873,46.271356,FALSE,"WA","Pasco","4810 Rd 68",2022-08-11 20:47:06,2022-08-12
-119.174362,46.184302,FALSE,"WA","Kennewick","2700 S Quillan",2022-08-11 20:47:06,2022-08-12
-119.507485,48.417106,FALSE,"WA","Omak","901 Engh Rd",2022-08-11 20:48:06,2022-08-12
-119.208056,46.2262,FALSE,"WA","Kennewick","1409 N Kellogg St",2022-08-11 20:48:06,2022-08-12
-119.222734,46.209665,FALSE,"WA","Kennewick","7505 W Clearwater",2022-08-11 20:47:06,2022-08-12
-119.24345,46.228093,FALSE,"WA","Kennewick","1922 N Steptoe",2022-08-11 20:47:06,2022-08-12
-119.275013,46.285475,FALSE,"WA","Richland","1275 George Washington Way",2022-08-11 20:48:06,2022-08-12
-119.285224,46.260737,FALSE,"WA","Richland","101 D Wellsian Way",2022-08-11 20:47:06,2022-08-12
-119.311669,46.257004,FALSE,"WA","Richland","2751 Queensgate Drive",2022-08-08 01:00:06,2022-08-08
-119.557363,47.311876,FALSE,"WA","Ephrata","1010 Basin St Sw",2022-08-08 01:00:06,2022-08-08
-119.785766,48.101582,FALSE,"WA","Brewster","715 Hwy 97",2022-08-11 20:48:06,2022-08-12
-119.854291,47.233105,FALSE,"WA","Quincy","24 F St Sw",2022-08-11 20:48:06,2022-08-12
-119.788736,46.220337,FALSE,"WA","Prosser","103 Merlot Dr",2022-08-11 20:48:06,2022-08-12
-119.991068,46.322464,FALSE,"WA","Sunnyside","2200 Yakima Valley Hwy",2022-08-11 20:48:06,2022-08-12
-120.288307,47.408086,FALSE,"WA","East Wenatchee","201 Valley Mall Parkway",2022-08-11 20:48:06,2022-08-12
-120.324186,47.436746,FALSE,"WA","Wenatchee","1024 Mission St",2022-08-11 20:48:06,2022-08-12
-120.276259,46.40418,FALSE,"WA","Zillah","820 Zillah West Rd",2022-08-11 20:48:06,2022-08-12
-120.322898,46.375451,FALSE,"WA","Toppenish","739 W 1st Ave",2022-08-11 20:48:06,2022-08-12
-120.544617,46.980471,FALSE,"WA","Ellensburg","1304 Canyon Rd",2022-08-11 20:48:06,2022-08-12
-120.480296,46.601469,FALSE,"WA","Yakima","1600 E Chestnut Ave",2022-08-11 20:48:06,2022-08-12
-120.656389,47.598405,FALSE,"WA","Leavenworth","1250 Hwy 2",2022-08-11 20:48:06,2022-08-12
-120.485124,46.567401,FALSE,"WA","Union Gap","2326 S 1st St",2022-08-11 20:48:06,2022-08-12
-120.496953,46.586542,FALSE,"WA","Yakima","1305 S 1st St",2022-08-11 20:48:06,2022-08-12
-120.506622,46.602444,FALSE,"WA","Yakima","19 E Yakima Avenue",2022-08-11 20:48:06,2022-08-12
-120.529998,46.647165,FALSE,"WA","Selah","499 S 1st St",2022-08-11 20:48:06,2022-08-12
-120.530996,46.603797,FALSE,"WA","Yakima","1601 W Lincoln",2022-08-11 20:48:06,2022-08-12
-120.56168,46.618395,FALSE,"WA","Yakima","3907 River Rd",2022-08-11 20:48:06,2022-08-12
-120.587764,46.599656,FALSE,"WA","Yakima","5910 Summitview Ave",2022-08-11 20:48:06,2022-08-12
-120.952528,47.195767,FALSE,"WA","Cle Elum","702 West First Street",2022-08-11 20:48:06,2022-08-12
-120.808434,45.812468,FALSE,"WA","Goldendale","912 Simcoe Rd",2022-08-11 20:48:06,2022-08-12
-121.777094,47.868316,FALSE,"WA","Sultan","33901 State Rte 2",2022-08-11 20:49:06,2022-08-12
-121.793973,47.488375,FALSE,"WA","North Bend","735 Mount Si Blvd",2022-08-11 20:49:06,2022-08-12
-121.975046,48.082745,FALSE,"WA","Granite Falls","502 W Stanley St",2022-08-11 20:49:06,2022-08-12
-121.967939,47.859169,FALSE,"WA","Monroe","19515 State Hwy 2",2022-08-11 20:49:06,2022-08-12
-122.025305,47.69997,FALSE,"WA","Redmond","23545 Ne Novelty Hill Rd",2022-08-11 20:49:06,2022-08-12
-122.127602,48.181315,FALSE,"WA","Arlington","7607 Ne 204th",2022-08-11 20:49:06,2022-08-12
-122.03596,47.614917,FALSE,"WA","Sammamish","615 228th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.105307,48.001764,FALSE,"WA","Lake Stevens","507 Hwy 9",2022-08-11 20:49:06,2022-08-12
-122.097264,47.923324,FALSE,"WA","Snohomish","917 Ave D",2022-08-11 20:49:06,2022-08-12
-121.978557,47.199065,FALSE,"WA","Enumclaw","110 Roosevelt Ave E",2022-08-11 20:49:06,2022-08-12
-122.043438,47.552715,FALSE,"WA","Issaquah","5526 E Lake Sammamish Pky",2022-08-11 20:49:06,2022-08-12
-122.020284,47.359988,FALSE,"WA","Maple Valley","26924 Maple Valley Hwy",2022-08-11 20:49:06,2022-08-12
-122.058611,47.545425,FALSE,"WA","Issaquah","1305 Nw Gilman Blvd",2022-08-11 20:49:06,2022-08-12
-122.046328,47.393246,FALSE,"WA","Maple Valley","23225 Maple Valley Hwy",2022-08-11 20:49:06,2022-08-12
-122.124521,47.837723,FALSE,"WA","Snohomish","17422 Hwy 9 Se",2022-08-11 20:49:06,2022-08-12
-122.181788,48.152988,FALSE,"WA","Arlington","3529 172nd St Ne",2022-08-11 20:49:06,2022-08-12
-122.173466,48.083806,FALSE,"WA","Marysville","9720 State Ave",2022-08-11 20:49:06,2022-08-12
-122.114188,47.671515,TRUE,"WA","Redmond","16975 Redmond Way",2022-08-11 20:49:06,2022-08-12
-122.186255,48.090954,FALSE,"WA","Marysville","10510 Quil Ceda Blvd",2022-08-11 20:49:06,2022-08-12
-122.186196,48.052991,TRUE,"WA","Marysville","6323 33rd Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.257746,48.501653,FALSE,"WA","Sedro Woolley","1017 Hodgin Street",2022-08-11 20:49:06,2022-08-12
-122.153447,47.752848,FALSE,"WA","Woodinville","17450 140th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.132783,47.622584,FALSE,"WA","Bellevue","1401 156th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.202576,47.982239,FALSE,"WA","Everett","2001 Everett Ave",2022-08-11 20:49:06,2022-08-12
-122.136119,47.581241,FALSE,"WA","Bellevue","3239 156th Ave Se",2022-08-11 20:49:06,2022-08-12
-122.187514,47.877649,FALSE,"WA","Mill Creek","3316 132nd St Se",2022-08-11 20:49:06,2022-08-12
-122.208497,47.963696,TRUE,"WA","Everett","4020 Colby Ave",2022-08-11 20:49:06,2022-08-12
-122.154566,47.627637,FALSE,"WA","Bellevue","13841 Ne 20th",2022-08-11 20:49:06,2022-08-12
-122.174217,47.731595,FALSE,"WA","Kirkland","12440 Ne 144th",2022-08-11 20:49:06,2022-08-12
-122.108374,47.35789,FALSE,"WA","Covington","17431 S 272nd St",2022-08-11 20:49:06,2022-08-12
-122.176535,47.679707,FALSE,"WA","Kirkland","8515 124th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.186172,47.712568,FALSE,"WA","Kirkland","12514 116th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.225411,47.925795,FALSE,"WA","Everett","7920 Evergreen Way",2022-08-11 20:49:06,2022-08-12
-122.168998,47.57315,FALSE,"WA","Bellevue","4056 Factoria Blvd",2022-08-11 20:49:06,2022-08-12
-122.226905,47.908213,FALSE,"WA","Everett","316 S Everett Mall Way",2022-08-11 20:49:06,2022-08-12
-122.218353,47.849983,FALSE,"WA","Mill Creek","16320 Bothell Everett Hwy",2022-08-11 20:49:06,2022-08-12
-122.312558,48.435408,TRUE,"WA","Mount Vernon","2200 E College Way",2022-08-11 20:49:06,2022-08-12
-122.159714,47.504227,FALSE,"WA","Renton","4411 Ne Sunset Blvd",2022-08-11 20:49:06,2022-08-12
-122.165952,47.537282,FALSE,"WA","Newcastle","13049 Se 69th Way",2022-08-11 20:49:06,2022-08-12
-122.212016,47.797135,FALSE,"WA","Bothell","22110 17th Ave Se",2022-08-11 20:49:06,2022-08-12
-122.151299,47.445217,FALSE,"WA","Renton","14120 Se Petrovitsky Rd",2022-08-11 20:49:06,2022-08-12
-122.20729,47.722784,FALSE,"WA","Kirkland","13636 100th Ave Ne",2022-08-11 20:49:06,2022-08-12
-122.241384,47.88147,FALSE,"WA","Everett","530 128th Street Sw",2022-08-11 20:49:06,2022-08-12
-122.175259,47.487929,FALSE,"WA","Renton","3209 Ne 4th",2022-08-11 20:49:06,2022-08-12
-122.335995,48.448479,FALSE,"WA","Burlington","2034 Marketplace Dr",2022-08-11 20:49:06,2022-08-12
-122.34368,48.46847,FALSE,"WA","Burlington","876 Nevitt Rd",2022-08-11 20:49:06,2022-08-12
-122.195173,47.531989,FALSE,"WA","Renton","1705 Ne 44th",2022-08-11 20:49:06,2022-08-12
-122.244726,47.75798,FALSE,"WA","Bothell","7234 Bothell Way",2022-08-11 20:49:06,2022-08-12
-122.329571,48.239217,FALSE,"WA","Stanwood","26713 72nd Ave Nw",2022-08-11 20:49:06,2022-08-12
-122.198096,47.44624,FALSE,"WA","Renton","10715 Se 174th Street",2022-08-11 20:49:06,2022-08-12
-122.148892,47.167343,FALSE,"WA","Bonney Lake","21007 Hwy 410",2022-08-11 20:49:06,2022-08-12
-122.268581,47.820426,FALSE,"WA","Lynnwood","2608 196th St Sw",2022-08-11 20:49:06,2022-08-12
-122.284668,47.890429,FALSE,"WA","Mukilteo","3717 Harbour Pointe Blvd Sw",2022-08-11 20:49:06,2022-08-12
-122.212643,47.471234,FALSE,"WA","Renton","401 S Grady Way",2022-08-11 20:49:06,2022-08-12
-122.197843,47.386452,FALSE,"WA","Kent","10715 Se 240th St",2022-08-11 20:49:06,2022-08-12
-122.282586,47.862703,FALSE,"WA","Lynnwood","14923 Hwy 99",2022-08-11 20:49:06,2022-08-12
-122.234588,47.585426,FALSE,"WA","Mercer Island","2807 78th St Se",2022-08-11 20:49:06,2022-08-12
-122.217821,47.484108,FALSE,"WA","Renton","73 Rainier Ave S",2022-08-11 20:49:06,2022-08-12
-122.221038,47.472142,FALSE,"WA","Renton","743 Rainier Ave S",2022-08-11 20:49:06,2022-08-12
-122.205064,47.371993,FALSE,"WA","Kent","10125 Se 256th St",2022-08-11 20:49:06,2022-08-12
-122.171785,47.167652,FALSE,"WA","Bonney Lake","19205 Sr 410 East",2022-08-11 20:49:06,2022-08-12
-122.293026,47.818983,TRUE,"WA","Lynnwood","19808 44th Ave W",2022-08-11 20:49:06,2022-08-12
-122.443254,48.788896,FALSE,"WA","Bellingham","2433 E Bakerview Road",2022-08-11 20:49:06,2022-08-12
-122.29827,47.839551,FALSE,"WA","Lynnwood","17531 Hwy 99",2022-08-11 20:49:06,2022-08-12
-122.228618,47.412649,FALSE,"WA","Kent","8320 S 212th St",2022-08-11 20:49:06,2022-08-12
