"lon","lat","is_broken","state","city","street","last_checked","date"
-73.204756,42.895475,FALSE,"VT","Bennington","112 Northside Dr",2022-08-11 21:00:06,2022-08-12
-72.557579,42.882069,FALSE,"VT","Brattleboro","1027 Putney Rd",2022-08-11 21:01:06,2022-08-12
-73.054104,43.17491,FALSE,"VT","Manchester","180 Depot Street",2022-08-11 21:01:06,2022-08-12
-72.492929,43.304049,FALSE,"VT","Springfield","1 Chester Road",2022-08-11 21:01:06,2022-08-12
-73.275914,43.604287,FALSE,"VT","Fair Haven","22 Washington Street Ext",2022-08-11 21:02:06,2022-08-12
-72.969509,43.595704,FALSE,"VT","Rutland","182 South Main St",2022-08-11 21:02:06,2022-08-12
-72.957384,43.618313,FALSE,"VT","Rutland","195 Woodstock Ave",2022-08-11 21:02:06,2022-08-12
-72.335526,43.646313,FALSE,"VT","White River Junction","45 Beswick Dr",2022-08-11 21:03:06,2022-08-12
-73.154379,44.002359,FALSE,"VT","Middlebury","280 Court St",2022-08-11 21:03:06,2022-08-12
-72.62595,43.943937,FALSE,"VT","Randolph","1869 Vt Route 66",2022-08-11 21:03:06,2022-08-12
-73.246979,44.201347,FALSE,"VT","Ferrisburgh","2822 Route 7",2022-08-11 21:03:06,2022-08-12
-72.506675,44.173954,FALSE,"VT","Barre","478 S Barre Rd",2022-08-11 21:03:06,2022-08-12
-72.551554,44.227485,FALSE,"VT","Barre","1332 Us Rte 302",2022-08-11 21:03:06,2022-08-12
-73.210819,44.437714,FALSE,"VT","South Burlington","1125 Shelburne Rd",2022-08-11 21:03:06,2022-08-12
-73.17561,44.467519,FALSE,"VT","South Burlington","1205 Williston Rd",2022-08-11 21:03:06,2022-08-12
-73.122299,44.494921,FALSE,"VT","Essex Junction","106 Pearl St",2022-08-11 21:03:06,2022-08-12
-73.18096,44.50336,FALSE,"VT","Colchester","44 S Park Dr",2022-08-11 21:03:06,2022-08-12
-73.086612,44.507308,FALSE,"VT","Essex","71 Upper Main St",2022-08-11 21:03:06,2022-08-12
-73.248101,44.535276,FALSE,"VT","Colchester","79 Heineberg Rd",2022-08-11 21:03:06,2022-08-12
-73.123412,44.622631,FALSE,"VT","Milton","5 Haydenberry Dr",2022-08-11 21:03:06,2022-08-12
-72.591088,44.574316,FALSE,"VT","Morrisville","105 Morrisville Plz",2022-08-11 21:03:06,2022-08-12
-72.000233,44.521148,FALSE,"VT","Lyndonville","110 Broad Street",2022-08-11 21:03:06,2022-08-12
-73.080765,44.83765,FALSE,"VT","Saint Albans","183 Swanton Rd",2022-08-11 21:04:06,2022-08-12
-73.110955,44.922015,FALSE,"VT","Swanton","153 First St",2022-08-11 21:04:06,2022-08-12
-72.796617,44.913113,FALSE,"VT","Enosburg Falls","41 Jayview Dr",2022-08-11 21:04:06,2022-08-12
-72.159216,44.952,FALSE,"VT","Derby","4518 Us Rte 5",2022-08-11 21:04:06,2022-08-12
