"lon","lat","is_broken","state","city","street","last_checked","date"
-73.635384,41.024105,FALSE,"CT","Greenwich","268 West Putnam Avenue",2022-08-11 20:57:06,2022-08-12
-73.579461,41.041808,FALSE,"CT","Riverside","1207 East Putnam Avenue",2022-08-11 20:57:06,2022-08-12
-73.538658,41.05545,FALSE,"CT","Stamford","25 Bedford Street",2022-08-11 20:57:06,2022-08-12
-73.515327,41.057156,FALSE,"CT","Stamford","1103 E Main St",2022-08-11 20:57:06,2022-08-12
-73.504448,41.067802,FALSE,"CT","Darien","Rt- 95 (South) Btw Exit 10 &9",2022-08-11 20:57:06,2022-08-12
-73.461075,41.08083,FALSE,"CT","Darien","Rt-95 East(North) Pass Exit 12",2022-08-11 20:56:06,2022-08-12
-73.45179,41.093704,FALSE,"CT","Norwalk","726 Connecticut Ave",2022-08-11 20:57:06,2022-08-12
-73.417128,41.11839,FALSE,"CT","Norwalk","26 Belden Avenue",2022-08-11 20:57:06,2022-08-12
-73.425034,41.137642,FALSE,"CT","Norwalk","340 Main Street",2022-08-11 20:57:06,2022-08-12
-73.384857,41.127808,FALSE,"CT","Norwalk","531 Westport Ave",2022-08-11 20:57:06,2022-08-12
-73.341911,41.138012,FALSE,"CT","Westport","701 Post Road East",2022-08-11 20:57:06,2022-08-12
-73.256017,41.146307,FALSE,"CT","Fairfield","165 Round Hill Rd",2022-08-11 20:58:06,2022-08-12
-73.256592,41.147945,TRUE,"CT","Fairfield","267 Round Hill Rd",2022-08-11 20:57:06,2022-08-12
-73.244774,41.149143,FALSE,"CT","Fairfield","536 Post Rd",2022-08-11 20:58:06,2022-08-12
-73.247101,41.179787,FALSE,"CT","Fairfield","1835 Black Rock Tpke",2022-08-11 20:57:06,2022-08-12
-73.216873,41.16782,FALSE,"CT","Bridgeport","1900 Fairfield Ave",2022-08-11 20:57:06,2022-08-12
-73.205646,41.182745,FALSE,"CT","Bridgeport","1700 Park Ave",2022-08-11 20:58:06,2022-08-12
-73.480949,41.3804,FALSE,"CT","Danbury","7 Backus Avenue",2022-08-11 20:57:06,2022-08-12
-73.215118,41.217571,FALSE,"CT","Bridgeport","4219 Main St",2022-08-11 20:57:06,2022-08-12
-73.477608,41.386726,FALSE,"CT","Danbury","2 Lake Ave",2022-08-11 20:57:06,2022-08-12
-73.226259,41.229379,FALSE,"CT","Trumbull","5065 Main St",2022-08-11 20:58:06,2022-08-12
-73.192848,41.200294,FALSE,"CT","Bridgeport","250 N Ave",2022-08-11 20:57:06,2022-08-12
-73.154495,41.189678,FALSE,"CT","Stratford","2439 Barnum Ave",2022-08-11 20:58:06,2022-08-12
-73.458183,41.414116,FALSE,"CT","Danbury","3 Padanarum Road",2022-08-11 20:57:06,2022-08-12
-73.417641,41.406063,FALSE,"CT","Danbury","Newtown Rd And Rt 6",2022-08-11 20:58:06,2022-08-12
-73.122861,41.198179,FALSE,"CT","Stratford","411 Barnum Ave",2022-08-11 20:57:06,2022-08-12
-73.153732,41.231286,FALSE,"CT","Trumbull","80 Hawley Lane",2022-08-11 20:58:06,2022-08-12
-73.220955,41.31039,FALSE,"CT","Monroe","390 Monroe Tpke",2022-08-11 20:57:06,2022-08-12
-73.093139,41.204921,FALSE,"CT","Milford","439 Bridgeport Avenue",2022-08-11 20:58:06,2022-08-12
-73.406586,41.440918,FALSE,"CT","Brookfield","Federal Rd & Beverly Dr",2022-08-11 20:57:06,2022-08-12
-73.034258,41.240642,FALSE,"CT","Milford","1376 Boston Post Rd",2022-08-11 20:57:06,2022-08-12
-73.009972,41.247049,FALSE,"CT","Milford","Milford Westbd Rt 95",2022-08-11 20:58:06,2022-08-12
-73.008438,41.245782,FALSE,"CT","Milford","Rt-95 East (North) Btw Exit 40&41",2022-08-11 20:57:06,2022-08-12
-73.081516,41.331193,FALSE,"CT","Derby","44 Division St",2022-08-11 20:58:06,2022-08-12
-73.051788,41.311676,FALSE,"CT","Derby","652 New Haven Ave",2022-08-11 20:57:06,2022-08-12
-72.987816,41.27862,FALSE,"CT","Orange","57 Boston Post Road",2022-08-11 20:57:06,2022-08-12
-72.975172,41.270799,FALSE,"CT","West Haven","513 Sawmill Road",2022-08-11 20:58:06,2022-08-12
-73.414787,41.567379,FALSE,"CT","New Milford","48 Danbury Rd",2022-08-11 20:57:06,2022-08-12
-73.2114,41.478432,FALSE,"CT","Southbury","100 Main St North",2022-08-11 20:58:06,2022-08-12
-73.081989,41.39732,FALSE,"CT","Seymour","Rt 67 & 255 Bank St",2022-08-11 20:58:06,2022-08-12
-72.958359,41.289525,FALSE,"CT","West Haven","1129 Campbell Ave",2022-08-11 20:57:06,2022-08-12
-72.936379,41.284976,FALSE,"CT","New Haven","280 Kimberly Ave",2022-08-11 20:58:06,2022-08-12
-72.966584,41.328502,FALSE,"CT","New Haven","1094 Whalley Ave",2022-08-11 20:58:06,2022-08-12
-72.941321,41.31564,FALSE,"CT","New Haven","250 Whalley Ave",2022-08-11 20:57:06,2022-08-12
-72.887251,41.286056,FALSE,"CT","East Haven","687 Main St",2022-08-11 20:57:06,2022-08-12
-72.895628,41.308258,FALSE,"CT","New Haven","308 Ferry St",2022-08-11 20:57:06,2022-08-12
-72.933656,41.34796,FALSE,"CT","Hamden","1260 Dixwell Avenue",2022-08-11 20:58:06,2022-08-12
-72.84801,41.280226,FALSE,"CT","Branford","424 W Main St",2022-08-11 20:58:06,2022-08-12
-72.878092,41.32197,FALSE,"CT","New Haven","225 Foxon Blvd",2022-08-11 20:57:06,2022-08-12
-73.079275,41.492481,FALSE,"CT","Naugatuck","718 Rubber Ave",2022-08-11 20:58:06,2022-08-12
