"lon","lat","is_broken","state","city","street","last_checked","date"
-116.940686,44.024076,FALSE,"OR","Ontario","1690 E Idaho Ave",2022-08-11 20:47:06,2022-08-12
-116.986489,44.024536,FALSE,"OR","Ontario","1476 Sw 4th Ave",2022-08-11 20:47:06,2022-08-12
-117.815106,44.782064,FALSE,"OR","Baker City","760 Campbell St",2022-08-11 20:48:06,2022-08-12
-118.075473,45.3301,FALSE,"OR","La Grande","2308 Island Ave",2022-08-11 20:47:06,2022-08-12
-118.38751,45.931299,FALSE,"OR","Milton Freewater","408 S Main St",2022-08-11 20:48:06,2022-08-12
-118.683013,45.643702,FALSE,"OR","Pendleton","72489 Highway 331",2022-08-11 20:48:06,2022-08-12
-118.809732,45.656635,FALSE,"OR","Pendleton","900 Southgate",2022-08-11 20:47:06,2022-08-12
-119.20571,45.76582,FALSE,"OR","Stanfield","2115 Hwy 395",2022-08-11 20:47:06,2022-08-12
-119.28952,45.849787,FALSE,"OR","Hermiston","1320 N 1st",2022-08-08 01:00:06,2022-08-08
-119.074162,43.573647,FALSE,"OR","Hines","641 N Hwy 20",2022-08-11 20:48:06,2022-08-12
-120.834737,45.669451,FALSE,"OR","Wasco","91485 Biggs-Rufus Hwy",2022-08-11 20:48:06,2022-08-12
-121.138615,45.604322,FALSE,"OR","The Dalles","341 Lone Pine Dr",2022-08-11 20:48:06,2022-08-12
-120.851692,44.302554,FALSE,"OR","Prineville","498 W 3rd St",2022-08-11 20:48:06,2022-08-12
-121.201106,45.607344,FALSE,"OR","The Dalles","1315 W 6th",2022-08-11 20:49:06,2022-08-12
-121.129101,44.639907,FALSE,"OR","Madras","28 Ne Oak St",2022-08-11 20:49:06,2022-08-12
-121.500129,45.711291,FALSE,"OR","Hood River","1049 Marina Way",2022-08-11 20:49:06,2022-08-12
-121.170572,44.292025,FALSE,"OR","Redmond","300 Nw Oak Tree Lane",2022-08-11 20:49:06,2022-08-12
-121.534022,45.709598,FALSE,"OR","Hood River","2101 Cascade Avenue",2022-08-11 20:49:06,2022-08-12
-121.182824,44.253268,FALSE,"OR","Redmond","2456 S Hwy 97",2022-08-11 20:49:06,2022-08-12
-121.19372,44.268937,FALSE,"OR","Redmond","895 Sw Rimrock Way",2022-08-11 20:49:06,2022-08-12
-121.265968,44.05523,FALSE,"OR","Bend","2630 Ne Hwy 20",2022-08-11 20:49:06,2022-08-12
-121.301977,44.070197,FALSE,"OR","Bend","2048 Ne 3rd St",2022-08-11 20:49:06,2022-08-12
-121.30497,44.038001,FALSE,"OR","Bend","1151 Se 3rd",2022-08-11 20:49:06,2022-08-12
-121.331376,44.0484,FALSE,"OR","Bend","220 Sw Century Dr",2022-08-11 20:49:06,2022-08-12
-121.561872,44.297825,FALSE,"OR","Sisters","1001 Railway Avenue",2022-08-11 20:49:06,2022-08-12
-121.49987,43.674047,FALSE,"OR","La Pine","16505 Reed Road",2022-08-11 20:49:06,2022-08-12
-122.278637,45.400972,FALSE,"OR","Sandy","37445 Se Hwy 26",2022-08-11 20:49:06,2022-08-12
-122.397545,45.543963,FALSE,"OR","Troutdale","1002 Nw Frontage Rd",2022-08-11 20:50:06,2022-08-12
-122.412535,45.528603,FALSE,"OR","Troutdale","2555 Sw Cherry Park Rd",2022-08-11 20:50:06,2022-08-12
-122.415851,45.504034,FALSE,"OR","Gresham","1567 Ne Burnside Rd",2022-08-11 20:50:06,2022-08-12
-122.477712,45.538462,FALSE,"OR","Portland","2231 Ne 181st Ave",2022-08-11 20:50:06,2022-08-12
-122.474722,45.518742,FALSE,"OR","Portland","18320 Se Stark St",2022-08-11 20:50:06,2022-08-12
-122.475029,45.489834,FALSE,"OR","Gresham","900 Sw Highland Dr",2022-08-11 20:50:06,2022-08-12
-122.457801,45.417277,FALSE,"OR","Clackamas","19850 Se Hwy 212",2022-08-11 20:50:06,2022-08-12
-122.537191,45.566887,FALSE,"OR","Portland","12026 Ne Airport Way",2022-08-11 20:50:06,2022-08-12
-122.538215,45.526722,FALSE,"OR","Portland","12109 Ne Glisan Street",2022-08-11 20:50:06,2022-08-12
-122.556983,45.53381,FALSE,"OR","Portland","1525 Ne 103rd Ave",2022-08-11 20:50:06,2022-08-12
-122.525789,45.409824,FALSE,"OR","Clackamas","13470 Se Hwy 212",2022-08-11 20:50:06,2022-08-12
-122.540558,45.430548,FALSE,"OR","Happy Valley","11899 Se Sunnyside Road",2022-08-11 20:50:06,2022-08-12
-122.578378,45.546939,FALSE,"OR","Portland","3330 Ne 82nd Ave",2022-08-11 20:50:06,2022-08-12
-122.569995,45.496723,FALSE,"OR","Portland","9100 Se Powell Blvd",2022-08-11 20:50:06,2022-08-12
-122.579374,45.519403,FALSE,"OR","Portland","8149 Se Stark",2022-08-11 20:50:06,2022-08-12
-122.598465,45.589565,FALSE,"OR","Portland","7000 Ne Airport Way Ste 220",2022-08-11 20:50:06,2022-08-12
-122.579604,45.48205,FALSE,"OR","Portland","5613 Se 82nd Ave",2022-08-11 20:50:06,2022-08-12
