"lon","lat","is_broken","state","city","street","last_checked","date"
-91.392302,32.853534,FALSE,"LA","Oak Grove","708 S Constitution Ave",2022-08-11 20:35:06,2022-08-12
-91.19873,32.395986,FALSE,"LA","Tallulah","1601 Hwy 65 S",2022-08-11 20:35:06,2022-08-12
-89.863645,30.789751,FALSE,"LA","Bogalusa","250 Cumberland Street",2022-08-11 20:37:06,2022-08-12
-91.889558,32.778782,FALSE,"LA","Bastrop","2005 E Madison",2022-08-11 20:37:06,2022-08-12
-90.159261,30.843787,FALSE,"LA","Franklinton","702 Washington St",2022-08-11 20:37:06,2022-08-12
-91.757978,32.457659,FALSE,"LA","Rayville","141 Maxwell St",2022-08-11 20:37:06,2022-08-12
-89.750081,30.359293,FALSE,"LA","Pearl River","64121 Hwy 1090",2022-08-11 20:37:06,2022-08-12
-89.720314,30.291801,FALSE,"LA","Slidell","3096 Gause Blvd E",2022-08-11 20:37:06,2022-08-12
-89.768994,30.311706,FALSE,"LA","Slidell","100 Brownswitch Rd",2022-08-11 20:37:06,2022-08-12
-89.753683,30.284304,FALSE,"LA","Slidell","1625 Gause Rd",2022-08-11 20:37:06,2022-08-12
-89.761658,30.247523,FALSE,"LA","Slidell","370 Voters Rd",2022-08-11 20:37:06,2022-08-12
-89.825356,30.30247,FALSE,"LA","Slidell","2190 Gause Blvd W",2022-08-11 20:37:06,2022-08-12
-89.787697,30.259008,FALSE,"LA","Slidell","3301 Pontchartrain Drive",2022-08-11 20:37:06,2022-08-12
-90.108126,30.500319,FALSE,"LA","Covington","73005 Highway 25",2022-08-11 20:37:06,2022-08-12
-90.086172,30.47618,FALSE,"LA","Covington","1007 Highway 190",2022-08-11 20:37:06,2022-08-12
-91.72725,32.181568,FALSE,"LA","Winnsboro","3330 Front St",2022-08-11 20:37:06,2022-08-12
-90.041647,30.412093,FALSE,"LA","Mandeville","1687 Dove Park Rd",2022-08-11 20:37:06,2022-08-12
-92.037618,32.528278,FALSE,"LA","Monroe","8023 Desiard Hwy",2022-08-11 20:37:06,2022-08-12
-92.075086,32.568079,FALSE,"LA","Monroe","4095 Sterlington Road",2022-08-11 20:37:06,2022-08-12
-92.078822,32.534869,FALSE,"LA","Monroe","1614 Sterlington Rd",2022-08-11 20:37:06,2022-08-12
-90.13788,30.45106,FALSE,"LA","Covington","70345 Hwy 21",2022-08-11 20:37:06,2022-08-12
-90.090295,30.395189,FALSE,"LA","Mandeville","4575 Lasalle St",2022-08-11 20:37:06,2022-08-12
-90.062318,30.364354,FALSE,"LA","Mandeville","2045 Florida Ave",2022-08-11 20:37:06,2022-08-12
-90.18385,30.467335,FALSE,"LA","Covington","71325 Hwy 1077",2022-08-11 20:37:06,2022-08-12
-92.08411,32.489567,FALSE,"LA","Monroe","1616 Martin Luther King Jr Dr",2022-08-11 20:37:06,2022-08-12
-92.112324,32.52381,TRUE,"LA","Monroe","1406 N 18th St",2022-08-11 20:37:06,2022-08-12
-92.12769,32.503772,FALSE,"LA","West Monroe","201 Bridge St",2022-08-11 20:37:06,2022-08-12
-92.157824,32.512487,FALSE,"LA","West Monroe","202 Thomas Rd",2022-08-11 20:38:06,2022-08-12
-90.529517,30.726952,FALSE,"LA","Amite","1220 W Oak St",2022-08-11 20:37:06,2022-08-12
-92.405871,32.780855,FALSE,"LA","Farmerville","707 N Main St",2022-08-11 20:37:06,2022-08-12
-92.192418,32.514127,FALSE,"LA","West Monroe","150 Well Rd",2022-08-11 20:37:06,2022-08-12
-91.442327,31.571107,FALSE,"LA","Vidalia","1600 Carter St",2022-08-11 20:37:06,2022-08-12
-90.415109,30.48244,FALSE,"LA","Hammond","43133 S Airport Road",2022-08-11 20:37:06,2022-08-12
-89.958336,30.043728,FALSE,"LA","New Orleans","6005 Bullard Rd",2022-08-11 20:37:06,2022-08-12
-90.483306,30.518669,FALSE,"LA","Hammond","1913 N Morrison Blvd",2022-08-11 20:38:06,2022-08-12
-89.975712,30.038452,FALSE,"LA","New Orleans","10001 I 10 Service Road",2022-08-11 20:37:06,2022-08-12
-90.45732,30.484942,FALSE,"LA","Hammond","1750 Sw Railroad Ave",2022-08-11 20:37:06,2022-08-12
-90.496449,30.503951,FALSE,"LA","Hammond","3009 Hwy 190 W",2022-08-11 20:38:06,2022-08-12
-90.45361,30.438135,TRUE,"LA","Ponchatoula","810 W Pine St",2022-08-11 20:37:06,2022-08-12
-89.92232,29.934721,FALSE,"LA","Meraux","4202 E Judge Perez Dr",2022-08-11 20:38:06,2022-08-12
-89.959127,29.950421,FALSE,"LA","Chalmette","3401 Paris Road",2022-08-11 20:37:06,2022-08-12
-89.978048,29.953618,FALSE,"LA","Chalmette","8319 West Judge Perez",2022-08-11 20:37:06,2022-08-12
-90.036387,30.00419,FALSE,"LA","New Orleans","4240 Louisa St",2022-08-11 20:37:06,2022-08-12
-92.089501,32.087115,FALSE,"LA","Columbia","7535 Highway 165",2022-08-11 20:38:06,2022-08-12
-90.578978,30.482131,FALSE,"LA","Albany","28470 La Highway 43",2022-08-11 20:37:06,2022-08-12
-90.05784,29.98955,FALSE,"LA","New Orleans","3025 Elysian Fields Ave",2022-08-11 20:38:06,2022-08-12
-90.007726,29.933596,FALSE,"LA","New Orleans","4589 General Meyer Ave",2022-08-11 20:37:06,2022-08-12
-90.049622,29.969472,FALSE,"LA","New Orleans","2609 Saint Claude Ave",2022-08-11 20:37:06,2022-08-12
