"lon","lat","is_broken","state","city","street","last_checked","date"
-104.174591,42.05886,FALSE,"WY","Torrington","800 East Valley Highway",2022-08-11 20:42:06,2022-08-12
-104.767768,41.160577,FALSE,"WY","Cheyenne","3410 Dell Range Rd",2022-08-11 20:43:06,2022-08-12
-104.786108,41.138131,FALSE,"WY","Cheyenne","2535 E Lincolnway",2022-08-11 20:43:06,2022-08-12
-104.8293,41.171527,FALSE,"WY","Cheyenne","5700 N Yellowstone Rd",2022-08-11 20:43:06,2022-08-12
-104.853713,41.10021,FALSE,"WY","Cheyenne","4000 W College Dr",2022-08-11 20:43:06,2022-08-12
-105.493291,44.281376,TRUE,"WY","Gillette","806 Camel Dr",2022-08-11 20:44:06,2022-08-12
-105.530911,44.291424,FALSE,"WY","Gillette","2112 Westover Rd",2022-08-11 20:43:06,2022-08-12
-105.401046,42.76347,FALSE,"WY","Douglas","1090 W Yellowstone Hwy",2022-08-11 20:43:06,2022-08-12
-105.556927,41.308638,FALSE,"WY","Laramie","3000 Grand Ave",2022-08-11 20:45:06,2022-08-12
-105.617967,41.308706,FALSE,"WY","Laramie","1666 Snowy Range Rd",2022-08-08 01:00:06,2022-08-08
-106.27166,42.852295,FALSE,"WY","Casper","40 Se Wyoming Blvd",2022-08-11 20:45:06,2022-08-12
-106.33168,42.858238,FALSE,"WY","Casper","600 W F St",2022-08-11 20:45:06,2022-08-12
-106.368643,42.81843,FALSE,"WY","Casper","4010 Plaza Drive",2022-08-11 20:45:06,2022-08-12
-106.692067,44.354579,FALSE,"WY","Buffalo","480 E Hart St",2022-08-11 20:45:06,2022-08-12
-106.94304,44.773995,FALSE,"WY","Sheridan","2146 Coffeen Avenue",2022-08-11 20:45:06,2022-08-12
-106.959461,44.82696,FALSE,"WY","Sheridan","2590 N Main",2022-08-11 20:45:06,2022-08-12
-107.212236,41.793508,FALSE,"WY","Rawlins","2225 Plaza Street",2022-08-11 20:45:06,2022-08-12
-107.945311,44.016507,FALSE,"WY","Worland","1700 Big Horn Ave",2022-08-11 20:45:06,2022-08-12
-108.212844,43.638083,FALSE,"WY","Thermopolis","611 Shoshoni St",2022-08-11 20:45:06,2022-08-12
-108.379929,43.032001,FALSE,"WY","Riverton","813 N Federal Blvd",2022-08-11 20:45:06,2022-08-12
-108.75276,44.753349,FALSE,"WY","Powell","111 N Evarts St",2022-08-11 20:45:06,2022-08-12
-108.72392,42.831908,FALSE,"WY","Lander","235 Mcfarlane Dr",2022-08-11 20:45:06,2022-08-12
-109.054124,44.516224,FALSE,"WY","Cody","2005 17th St",2022-08-11 20:46:06,2022-08-12
-109.230753,41.610071,FALSE,"WY","Rock Springs","1607 Elk St",2022-08-11 20:45:06,2022-08-12
-109.255796,41.576904,FALSE,"WY","Rock Springs","1687 Sunset Dr",2022-08-11 20:45:06,2022-08-12
-109.464569,41.52122,FALSE,"WY","Green River","599 E 4th S",2022-08-11 20:46:06,2022-08-12
-110.786832,43.47323,FALSE,"WY","Jackson","1110 W Broadway",2022-08-11 20:46:06,2022-08-12
-110.957046,41.263188,TRUE,"WY","Evanston","212 Front St",2022-08-11 20:46:06,2022-08-12
