"lon","lat","is_broken","state","city","street","last_checked","date"
-109.546505,40.453951,FALSE,"UT","Vernal","1050 W Hwy 40",2022-08-11 20:46:06,2022-08-12
-109.982122,40.302619,FALSE,"UT","Roosevelt","621 E 200 North",2022-08-11 20:46:06,2022-08-12
-109.549792,38.563317,FALSE,"UT","Moab","640 S Main",2022-08-11 20:46:06,2022-08-12
-110.803101,39.599961,FALSE,"UT","Price","409 E Main St",2022-08-11 20:46:06,2022-08-12
-111.413964,40.499824,FALSE,"UT","Heber City","610 S Main St",2022-08-11 20:46:06,2022-08-12
-111.831838,41.840431,FALSE,"UT","Smithfield","180 N Main",2022-08-11 20:46:06,2022-08-12
-111.545325,40.724913,FALSE,"UT","Park City","6450 N Landmark Dr",2022-08-11 20:46:06,2022-08-12
-111.83379,41.746779,FALSE,"UT","Logan","810 N Main St",2022-08-11 20:46:06,2022-08-12
-111.839274,41.713244,FALSE,"UT","Logan","1035 S Hwy 89",2022-08-11 20:46:06,2022-08-12
-111.832071,41.633236,FALSE,"UT","Hyrum","25 S 800 East",2022-08-11 20:46:06,2022-08-12
-111.609999,40.186266,FALSE,"UT","Springville","1455 N Main",2022-08-11 20:46:06,2022-08-12
-112.016584,41.492218,FALSE,"UT","Brigham City","902 S Main St",2022-08-11 20:46:06,2022-08-12
-111.969405,41.306269,FALSE,"UT","North Ogden","2605 N Washington",2022-08-11 20:46:06,2022-08-12
-111.662478,40.250212,FALSE,"UT","Provo","211 W 1230 N",2022-08-11 20:46:06,2022-08-12
-111.800222,40.700272,FALSE,"UT","Salt Lake City","3289 E Valley St",2022-08-11 20:46:06,2022-08-12
-111.658431,40.217404,FALSE,"UT","Provo","1225 S University Ave",2022-08-11 20:46:06,2022-08-12
-111.940102,41.158727,FALSE,"UT","South Ogden","5745 South Harrison Blvd",2022-08-11 20:46:06,2022-08-12
-111.973095,41.269549,FALSE,"UT","Harrisville","534 N Harrisville Rd",2022-08-11 20:46:06,2022-08-12
-111.970455,41.245583,FALSE,"UT","Ogden","1111 Washington Blvd",2022-08-11 20:46:06,2022-08-12
-111.824048,40.725596,FALSE,"UT","Salt Lake City","2310 E 2100 S",2022-08-11 20:46:06,2022-08-12
-111.651962,40.162064,FALSE,"UT","Springville","Nwc I-15 & 400 South",2022-08-11 20:46:06,2022-08-12
-111.639085,40.120623,FALSE,"UT","Spanish Fork","950 E Expressway Ln",2022-08-11 20:46:06,2022-08-12
-111.695629,40.297427,FALSE,"UT","Orem","15 N State",2022-08-11 20:46:06,2022-08-12
-111.708986,40.327091,FALSE,"UT","Orem","1611 N State St",2022-08-11 20:46:06,2022-08-12
-111.890047,40.923413,FALSE,"UT","Centerville","529 N 700 W",2022-08-11 20:46:06,2022-08-12
-111.911405,40.988539,FALSE,"UT","Farmington","1080 Grand Ave",2022-08-11 20:46:06,2022-08-12
-111.971604,41.192477,FALSE,"UT","South Ogden","3875 S Washington Blvd",2022-08-11 20:46:06,2022-08-12
-111.892663,40.88469,FALSE,"UT","West Bountiful","500 South",2022-08-11 20:46:06,2022-08-12
-111.722598,40.312467,FALSE,"UT","Orem","1140 W 800 N",2022-08-11 20:46:06,2022-08-12
-111.736152,40.354858,FALSE,"UT","Pleasant Grove","312 E State St",2022-08-11 20:46:06,2022-08-12
-111.94601,41.061755,FALSE,"UT","Layton","1075 E Gentile",2022-08-11 20:46:06,2022-08-12
-111.712726,40.27426,FALSE,"UT","Orem","1265 S Sandhill Rd",2022-08-11 20:46:06,2022-08-12
-111.944531,41.038698,TRUE,"UT","Kaysville","320 W & 200 N",2022-08-11 20:46:06,2022-08-12
-111.837446,40.666265,FALSE,"UT","Salt Lake City","1879 E 4800 S",2022-08-11 20:46:06,2022-08-12
-112.023242,41.307158,FALSE,"UT","Farr West","1838 W 2700 N",2022-08-11 20:46:06,2022-08-12
-111.897494,40.862033,FALSE,"UT","Woods Cross","610 W 2600 S",2022-08-11 20:46:06,2022-08-12
-111.871491,40.763817,FALSE,"UT","Salt Lake City","242 S 700 E",2022-08-11 20:46:06,2022-08-12
-112.006716,41.229967,FALSE,"UT","West Haven","2085 S 1100 W",2022-08-11 20:46:06,2022-08-12
-111.864096,40.725755,FALSE,"UT","Salt Lake City","945 E 2100 S",2022-08-11 20:46:06,2022-08-12
-111.83478,40.623494,FALSE,"UT","Salt Lake City","7024 S Highland Dr",2022-08-11 20:46:06,2022-08-12
-111.773052,40.416811,FALSE,"UT","Cedar Hills","10180 N 4800 West Street",2022-08-11 20:46:06,2022-08-12
-111.99852,41.176037,FALSE,"UT","Riverdale","900 Riverdale Rd",2022-08-11 20:46:06,2022-08-12
-112.001355,41.177321,FALSE,"UT","Riverdale","909 W Riverdale Rd",2022-08-11 20:46:06,2022-08-12
-111.860362,40.687391,FALSE,"UT","Salt Lake City","3890 S 1100 East",2022-08-11 20:46:06,2022-08-12
-111.974201,41.076788,FALSE,"UT","Layton","1155 N Hillfield Rd",2022-08-11 20:46:06,2022-08-12
