"lon","lat","is_broken","state","city","street","last_checked","date"
-94.043591,33.464466,FALSE,"TX","Texarkana","4929 State Line Ave",2022-08-11 20:38:06,2022-08-12
-94.068323,33.466502,FALSE,"TX","Texarkana","5102 Summer Crossing",2022-08-11 20:38:06,2022-08-12
-94.062023,33.43461,FALSE,"TX","Texarkana","1701 New Boston Rd",2022-08-11 20:38:06,2022-08-12
-94.082543,33.453062,FALSE,"TX","Texarkana","2105 Richmond Rd",2022-08-11 20:38:06,2022-08-12
-94.098166,33.418053,FALSE,"TX","Texarkana","4411 W 7th St",2022-08-11 20:38:06,2022-08-12
-94.204348,33.463761,FALSE,"TX","Texarkana","451 Leary Rd",2022-08-11 20:38:06,2022-08-12
-94.408431,33.472033,FALSE,"TX","New Boston","702 N Mc Coy",2022-08-11 20:38:06,2022-08-12
-94.180868,33.116352,FALSE,"TX","Atlanta","200 N Loop 59",2022-08-11 20:38:06,2022-08-12
-94.054841,32.468948,FALSE,"TX","Waskom","510 North I-20 East",2022-08-11 20:38:06,2022-08-12
-94.35546,32.760604,FALSE,"TX","Jefferson","109 S Walcott",2022-08-11 20:38:06,2022-08-12
-95.053124,33.610342,FALSE,"TX","Clarksville","506 W Main Street",2022-08-11 20:38:06,2022-08-12
-94.347626,32.547692,FALSE,"TX","Marshall","2000 Victory Dr",2022-08-11 20:38:06,2022-08-12
-94.72078,33.028849,FALSE,"TX","Daingerfield","607 Linda Dr",2022-08-11 20:38:06,2022-08-12
-94.35771,32.494052,FALSE,"TX","Marshall","5408 East End Blvd S",2022-08-11 20:38:06,2022-08-12
-94.969977,33.17656,TRUE,"TX","Mount Pleasant","2002 N Jefferson",2022-08-11 20:38:06,2022-08-12
-94.967849,33.137165,TRUE,"TX","Mount Pleasant","102 Cedar St",2022-08-11 20:38:06,2022-08-12
-94.585651,32.50776,FALSE,"TX","Hallsville","404 W Main",2022-08-11 20:38:06,2022-08-12
-94.959846,32.996286,FALSE,"TX","Pittsburg","101 S Greer Blvd",2022-08-11 20:38:06,2022-08-12
-94.361513,32.159009,FALSE,"TX","Carthage","1415 W Panola St",2022-08-11 20:38:06,2022-08-12
-95.506364,33.662216,FALSE,"TX","Paris","3825 Lamar Avenue",2022-08-11 20:38:06,2022-08-12
-94.727036,32.548869,FALSE,"TX","Longview","3086 N Eastman Road",2022-08-11 20:38:06,2022-08-12
-94.728035,32.542416,FALSE,"TX","Longview","515 E Loop 281",2022-08-11 20:38:06,2022-08-12
-94.748593,32.541287,FALSE,"TX","Longview","128 W Loop 281",2022-08-11 20:38:06,2022-08-12
