"lon","lat","is_broken","state","city","street","last_checked","date"
-88.206416,34.799106,FALSE,"MS","Iuka","1712 Battleground Drive",2022-08-11 20:29:06,2022-08-12
-88.516385,34.922388,FALSE,"MS","Corinth","1108 S Cass Street",2022-08-11 20:30:06,2022-08-12
-88.56399,34.670124,FALSE,"MS","Booneville","803 N 2nd St",2022-08-11 20:30:06,2022-08-12
-88.403153,34.247378,FALSE,"MS","Fulton","1607 S Adams Street",2022-08-11 20:30:06,2022-08-12
-88.653583,34.524781,FALSE,"MS","Baldwyn","990 Ripley Rd",2022-08-11 20:30:06,2022-08-12
-88.94583,34.730709,FALSE,"MS","Ripley","202 Hwy 15 N",2022-08-11 20:30:06,2022-08-12
-88.701321,34.371207,FALSE,"MS","Saltillo","2555 Hwy 145",2022-08-11 20:30:06,2022-08-12
-88.707735,34.306777,FALSE,"MS","Tupelo","3835 N Gloster",2022-08-11 20:30:06,2022-08-12
-88.478259,33.980329,FALSE,"MS","Amory","804 Us 278 Ee",2022-08-11 20:30:06,2022-08-12
-88.703064,34.236259,FALSE,"MS","Tupelo","3670 S Eason Blvd",2022-08-11 20:31:06,2022-08-12
-88.71721,34.248697,FALSE,"MS","Tupelo","519 S Gloster St",2022-08-11 20:31:06,2022-08-12
-88.791474,34.316336,FALSE,"MS","Tupelo","4601 Mccullough Blvd",2022-08-11 20:30:06,2022-08-12
-88.745742,34.25513,FALSE,"MS","Tupelo","2465 W Main Street",2022-08-11 20:31:06,2022-08-12
-89.027515,34.499483,FALSE,"MS","New Albany","199 Hwy 30 W",2022-08-11 20:31:06,2022-08-12
-88.561967,33.829005,FALSE,"MS","Aberdeen","201 Hwy 45 N",2022-08-11 20:30:06,2022-08-12
-88.366135,33.493815,FALSE,"MS","Columbus","937 Alabama St",2022-08-11 20:30:06,2022-08-12
-89.018642,34.252622,FALSE,"MS","Pontotoc","145 Hwy 15 Byp N",2022-08-11 20:30:06,2022-08-12
-88.434176,33.517243,FALSE,"MS","Columbus","1840 Hwy 45 N",2022-08-11 20:31:06,2022-08-12
-89.452225,34.750544,FALSE,"MS","Holly Springs","120 Clarice Drive",2022-08-11 20:30:06,2022-08-12
-88.659553,33.605924,FALSE,"MS","West Point","143 Highway 45 South",2022-08-11 20:31:06,2022-08-12
-89.7948,34.964901,FALSE,"MS","Olive Branch","7150 Hacks Cross Rd",2022-08-11 20:31:06,2022-08-12
-88.999692,33.899115,FALSE,"MS","Houston","338 N Jackson St",2022-08-11 20:31:06,2022-08-12
-89.856911,34.961612,FALSE,"MS","Olive Branch","7455 Goodman Rd",2022-08-11 20:31:06,2022-08-12
